time,group1_current,group2_current,group3_current,group4_current,group5_current,group6_current,heat,inlet_mean_temp,max_temp_fuel,temp_blanket,temp_fuel
0.70104823457636,7.9848867584211e+20,3.1547176698253e+21,7.8710544496627e+21,5.4972966050814e+21,3.5856879718585e+21,1.0022107321836e+21,1937786995.2403,965.58389138147,1168.6219831386,928.21154873564,1020.3292468976
0.84125888149163,7.979371264276e+20,3.1524392314115e+21,7.8650053337753e+21,5.4930969814547e+21,3.5829810547173e+21,1.0014986144182e+21,1936842696.369,967.83121363082,1168.0942071955,928.21257001734,1019.7562108231
1.00951165779,7.9222902016611e+20,3.1297913100419e+21,7.8081339367377e+21,5.4534102720286e+21,3.5571225077646e+21,9.9431152276763e+20,1923365503.1552,973.11149356772,1167.289741329,928.21361261898,1019.4527775555
1.2114149893479,7.6968450955557e+20,3.0406597475161e+21,7.5854911769321e+21,5.2979425382169e+21,3.4557204153993e+21,9.6598265930438e+20,1868876249.7871,982.48408234967,1165.8804796623,928.21390997523,1019.7604579081
1.4536989872175,7.1409304161415e+20,2.8210503760424e+21,7.0375776887217e+21,4.9152728795251e+21,3.2060817245459e+21,8.9616245347494e+20,1733878279.1461,995.75467327449,1162.9086255254,928.21140576657,1021.00117545
1.744439784661,6.1452544646942e+20,2.4278335807691e+21,6.0569315859865e+21,4.2303228666132e+21,2.7592537616827e+21,7.711536835519e+20,1491796763.8726,1011.5358625202,1156.4476221025,928.20236831286,1023.3821073248
2.0933287415933,4.8893378599494e+20,1.9318878214173e+21,4.8203047177402e+21,3.3665034780696e+21,2.1957448791083e+21,6.1347172115007e+20,1186212648.0848,1027.8324360021,1144.5075422252,928.18303200021,1027.2756679526
2.5119954899119,3.6756100475845e+20,1.4525828489706e+21,3.6253426217719e+21,2.5317371538366e+21,1.6511819157908e+21,4.6110039279313e+20,890716073.62535,1042.4539130426,1127.4453965186,928.1517284705,1033.2109266211
3.0143955878943,2.7301510934951e+20,1.0791613900778e+21,2.6944037862337e+21,1.88140399316e+21,1.2269136400705e+21,3.4242760140553e+20,660439140.63751,1053.2786905925,1109.6130882583,928.11027866362,1041.1872128671
3.6172757054731,2.0428098781144e+20,8.0764155190468e+20,2.0173036234576e+21,1.4084535861885e+21,9.1836873411845e+20,2.5618790699628e+20,493228312.24096,1058.6514796203,1096.6278223009,928.06292512516,1049.5979550673
4.3407318465678,1.5797483671029e+20,6.2466770123088e+20,1.560715099845e+21,1.089588045124e+21,7.1037604117845e+20,1.9810458142263e+20,380913082.21494,1058.472281389,1090.4817498494,928.01577615084,1055.7411245753
5.2088792158813,1.3140490050772e+20,5.1963400682626e+20,1.2984026907872e+21,9.0643366602369e+20,5.9094062728145e+20,1.6478027099315e+20,316719163.93292,1055.6014503361,1088.3368580689,927.97559948419,1058.0470711232
6.2506560590576,1.1962095214775e+20,4.7302153740182e+20,1.1818830172368e+21,8.2509116933104e+20,5.3791351675535e+20,1.4999521772988e+20,288356236.9417,1054.5724527564,1086.5668099716,927.94738364855,1057.9514234136
